# psi iota logL logPrior
2.338083041444379284e-01 6.070883233321291428e-01 1.291894794743642194e+02 -2.399156889123786218e+00
2.983465210330570327e-01 6.038836555650280991e-01 1.291903618584878473e+02 -2.403786446299359003e+00
2.882566845310562176e+00 6.323683391534669074e-01 1.291916636138158481e+02 -2.363720246182337448e+00
1.379369121385474184e+00 6.311180413242707399e-01 1.291921557765424780e+02 -2.365428798757450046e+00
3.576893558456249456e-01 6.014583881903499130e-01 1.291935769140229979e+02 -2.407311215717368391e+00
1.613986019695119456e+00 6.187816089256390484e-01 1.291941237834454341e+02 -2.382529921735454526e+00
2.190586784258197195e+00 6.000353068602573003e-01 1.291943857378929010e+02 -2.409387999053050677e+00
9.754015081700018186e-02 6.151611090485190614e-01 1.291949722887899838e+02 -2.387633930953945161e+00
2.323514635145408569e+00 6.049452408707195472e-01 1.291956196113488318e+02 -2.402249335649973894e+00
1.342835797348214344e+00 6.317828634041715574e-01 1.291957480660204283e+02 -2.364519750413308863e+00
2.787197864125290359e-01 6.044874227019024771e-01 1.291973975472917857e+02 -2.402911800447279589e+00
9.666690552394089364e-01 6.183117561093541825e-01 1.291976533388351527e+02 -2.383190089574103165e+00
2.730784013340360694e+00 6.293962806503983209e-01 1.292007894498916869e+02 -2.367788965212140440e+00
2.413998568335052664e+00 6.097834443233680624e-01 1.292028029290184463e+02 -2.395287879423076305e+00
9.538597938819592947e-02 6.149322795352811788e-01 1.292035290341646601e+02 -2.387957842200855829e+00
2.034034441015065919e+00 5.986345222478748340e-01 1.292048581184515115e+02 -2.411438446286059190e+00
3.032414295917555513e+00 6.273202731779782271e-01 1.292050199312580503e+02 -2.370646108517755479e+00
3.064720741941216797e+00 6.256275185753827905e-01 1.292057626310815976e+02 -2.372985047878330533e+00
6.229137543296225932e-01 5.996224686659404890e-01 1.292060407685048347e+02 -2.409991664622299190e+00
2.215467164218740237e+00 6.001411036644924701e-01 1.292074266407737468e+02 -2.409233385558674723e+00
6.163374982224072429e-01 5.993477032570055929e-01 1.292089204173562109e+02 -2.410393732210753370e+00
1.513894168735740786e+00 6.242716061240001224e-01 1.292110643979461599e+02 -2.374864585568063458e+00
2.905331838447825721e+00 6.309393220103818312e-01 1.292160661434774340e+02 -2.365673388064355009e+00
2.996341684992986032e+00 6.283594992594655482e-01 1.292169557294324420e+02 -2.369214295459672215e+00
3.167408445298668940e-01 6.019677698786006781e-01 1.292179447692470831e+02 -2.406569384677142764e+00
1.462333613626043416e-01 6.110130974521970071e-01 1.292185389218802243e+02 -2.393530005553165196e+00
2.372000545593436094e+00 6.065335083158307494e-01 1.292190292796717586e+02 -2.399956124292145887e+00
9.135197325692375747e-01 6.135889529770308659e-01 1.292209950471312538e+02 -2.389862515105330765e+00
1.137065513580802323e+00 6.274380566381339008e-01 1.292210894622118929e+02 -2.370483672832933486e+00
2.179373470946088798e+00 5.986190420391896971e-01 1.292222772103933437e+02 -2.411461140454443708e+00
2.172830980219795816e+00 5.984662438451775479e-01 1.292227703932373117e+02 -2.411685184901115164e+00
1.287013900190811189e+00 6.309059587229907118e-01 1.292236748973163571e+02 -2.365719058114862161e+00
1.884860921156791935e+00 6.017432009781904512e-01 1.292260138607416877e+02 -2.406896332713267306e+00
1.530409787598796090e+00 6.225608740052608336e-01 1.292275011384279253e+02 -2.377243647258237225e+00
2.304157513648755207e-01 6.055314485339764463e-01 1.292310728489115661e+02 -2.401402036709635368e+00
1.364882394387644249e+00 6.296297231728649191e-01 1.292312032336482446e+02 -2.367468464899370240e+00
2.586079266928413833e+00 6.199035867238605890e-01 1.292334905059402672e+02 -2.380956136673586521e+00
1.584848236684397227e+00 6.189187515930357764e-01 1.292336628006955266e+02 -2.382337352847466949e+00
2.406055027224595300e+00 6.079063372918493968e-01 1.292337600629809913e+02 -2.397980229307991262e+00
1.254641420547222053e+00 6.302069059830122111e-01 1.292341166166218045e+02 -2.366676707602359819e+00
2.617264476390127603e-01 6.037200840910952326e-01 1.292356022022740945e+02 -2.404023598279018792e+00
2.121280785804950497e+00 5.971907379172513020e-01 1.292363644911684446e+02 -2.413558302769309272e+00
1.152034373779906362e+00 6.273204027813604755e-01 1.292368424383554384e+02 -2.370645929759038317e+00
5.203032950605832596e-01 5.970253755633425641e-01 1.292369876456618272e+02 -2.413801518584029360e+00
2.388276460767957854e+00 6.066842126150615577e-01 1.292370647132032104e+02 -2.399738934540605051e+00
3.522586545754795573e-01 5.998264025038082536e-01 1.292376532528268740e+02 -2.409693399019042559e+00
2.676408867984106710e+00 6.250564290961341252e-01 1.292385267197444136e+02 -2.373776025610049967e+00
1.700127892673297891e+00 6.112116429924501215e-01 1.292387976987484990e+02 -2.393246602224425423e+00
6.172920762289483276e-01 5.980968125535095492e-01 1.292392289977533153e+02 -2.412227177423423186e+00
2.930975897103762051e+00 6.293220967336750071e-01 1.292398427680005000e+02 -2.367890847483538064e+00
4.715006871095832608e-01 5.969353632668107368e-01 1.292440356442068889e+02 -2.413933945503349499e+00
3.085790958842288489e+00 6.226516213978143810e-01 1.292450403341870242e+02 -2.377117231882840187e+00
6.108888185316869723e-01 5.976858501103952115e-01 1.292456491130977838e+02 -2.412830606082706275e+00
7.692693719907719441e-01 6.035880745097794708e-01 1.292461878226071121e+02 -2.404215051190420560e+00
9.082594618875787784e-01 6.119476677140657239e-01 1.292489957770798128e+02 -2.392197046525212922e+00
2.778755876340182507e+00 6.285846477359301465e-01 1.292496068370087983e+02 -2.368904505202442667e+00
2.721432284532222745e+00 6.266234844872446974e-01 1.292499212914485724e+02 -2.371607876965204476e+00
1.871816627753402962e+00 6.012288082564830605e-01 1.292516089499051191e+02 -2.407645826164868552e+00
2.667930746072546100e+00 6.239380552661067947e-01 1.292523258755600750e+02 -2.375327770775367497e+00
2.674660706049402314e+00 6.242617403516672603e-01 1.292530158711122681e+02 -2.374878280992131163e+00
2.422530906390894856e+00 6.079999456342821684e-01 1.292545046306883592e+02 -2.397845710690962306e+00
2.937559994599263202e+00 6.284610626044531134e-01 1.292545738105129089e+02 -2.369074532475695882e+00
1.658660096811321649e+00 6.130721416171234228e-01 1.292574635041401336e+02 -2.390596739085695255e+00
1.429451980171899006e+00 6.262106306555569324e-01 1.292591034289523293e+02 -2.372178399717154385e+00
2.545974615101347371e+00 6.158749148030000509e-01 1.292621335643056568e+02 -2.386624539065305584e+00
2.993475092888217670e+00 6.262562787309167156e-01 1.292637868322382815e+02 -2.372115294247462813e+00
2.000816993552231082e+00 5.966461071486852674e-01 1.292650161765332371e+02 -2.414359675403664252e+00
1.252854964663793869e+00 6.285402494821079600e-01 1.292677047053257127e+02 -2.368965582821570770e+00
2.497677287931584722e+00 6.123223027264815821e-01 1.292680728003037132e+02 -2.391663455559256857e+00
2.053005229006150234e+00 5.957657904940572013e-01 1.292700663859734505e+02 -2.415656965416202784e+00
2.528115323822758054e+00 6.141469124771711252e-01 1.292731771867417478e+02 -2.389070737067956252e+00
9.996716957790349189e-01 6.169864373646248845e-01 1.292732592159549654e+02 -2.385055775107741027e+00
3.490044879614142559e-01 5.983823392554860066e-01 1.292751126872554153e+02 -2.411808243539024232e+00
5.628878125573354430e-01 5.956819704484911382e-01 1.292751805901392856e+02 -2.415780616133532899e+00
2.808627352265964827e+00 6.279300668375464856e-01 1.292757722224097563e+02 -2.369805574520794877e+00
3.474360125974249591e-01 5.982097309858346312e-01 1.292805523257670757e+02 -2.412061469172162020e+00
2.139207585837965553e+00 5.955124891220210381e-01 1.292806638483810957e+02 -2.416030701936013880e+00
1.598795031876464101e+00 6.158509558071094681e-01 1.292821619767383368e+02 -2.386658394671982819e+00
9.576253521369554322e-02 6.114631575044692235e-01 1.292824452768192032e+02 -2.392887762996803058e+00
1.813582586190007007e+00 6.026982945100428646e-01 1.292827008281661563e+02 -2.405506907226857116e+00
7.892649938985167868e-01 6.029313533987427087e-01 1.292852123017148358e+02 -2.405168295205160511e+00
2.427869726973743258e+00 6.069065263371000718e-01 1.292860300793566353e+02 -2.399418671344872855e+00
3.117341827507051910e+00 6.189072559553914221e-01 1.292864072758654856e+02 -2.382353492302043740e+00
2.556022845016838740e-01 6.017619062415416886e-01 1.292893921786106546e+02 -2.406869093865487308e+00
2.846721601363535470e+00 6.275091645726142975e-01 1.292924760430765332e+02 -2.370385627056180944e+00
1.451621559979264564e+00 6.236672152754959564e-01 1.292927909634720152e+02 -2.375704112345257357e+00
2.455813698803411160e+00 6.083722631109350631e-01 1.292932050403254038e+02 -2.397310942584796933e+00
2.624267186057427814e+00 6.194387636154939925e-01 1.292934770396679198e+02 -2.381607685389105278e+00
9.542299822739640502e-01 6.128007056331565838e-01 1.292973528999529833e+02 -2.390982686040247884e+00
1.180930310341296474e+00 6.253583339272221764e-01 1.292988299237683236e+02 -2.373357758897581160e+00
1.746004714500116517e+00 6.057374580994741020e-01 1.293000437640384064e+02 -2.401104524417771557e+00
2.975572726331814355e+00 6.251372467010671841e-01 1.293007422182101038e+02 -2.373664032739753793e+00
2.436539898708907081e+00 6.067694408439227027e-01 1.293010543930720360e+02 -2.399616137536852989e+00
2.446945047612747004e+00 6.073280322910448170e-01 1.293034003980301350e+02 -2.398811870634108612e+00
1.550440060907980033e+00 6.178757904419299729e-01 1.293037873342502451e+02 -2.383803231820325941e+00
3.685090818502900767e-01 5.965138052584058048e-01 1.293045917035422292e+02 -2.414554486900363006e+00
1.695918603209922715e+00 6.085983073069631821e-01 1.293050227878502483e+02 -2.396986477201390908e+00
1.839319479222845999e+00 6.004247281912431511e-01 1.293060100487359989e+02 -2.408819064307820224e+00
8.545616281060702812e-01 6.058147919795501268e-01 1.293065088129043261e+02 -2.400992875152022421e+00
1.459677727758664556e+00 6.226489892601346776e-01 1.293065207220665229e+02 -2.377120898233125779e+00
1.339553488630408351e+00 6.263500981909309040e-01 1.293090037244850237e+02 -2.371985614042157575e+00
1.953581966375229406e+00 5.958824540602265518e-01 1.293096584326958123e+02 -2.415484901316235167e+00
3.032908472839295211e+00 6.223360701520262994e-01 1.293107315239907393e+02 -2.377556913897183488e+00
9.781144869418786358e-01 6.135780139120673438e-01 1.293147626387091691e+02 -2.389878047675555894e+00
2.184578708037754335e+00 5.947414586717132412e-01 1.293164673368363538e+02 -2.417169583664747989e+00
1.092231310404533806e+00 6.204635943682255128e-01 1.293181029839994949e+02 -2.380172016670962787e+00
2.455404433313850276e+00 6.071503961395829929e-01 1.293191050562811029e+02 -2.399067529402023613e+00
1.674314161793697853e+00 6.093174918660325678e-01 1.293198142054392292e+02 -2.395955194162205260e+00
1.416622968898075152e+00 6.236740757599995577e-01 1.293224894138773493e+02 -2.375694576809657566e+00
2.054421740974378796e+00 5.935172999922000425e-01 1.293235464633658012e+02 -2.418981668607603996e+00
1.796368747263438870e+00 6.016163962285602240e-01 1.293293839575507320e+02 -2.407081016232011983e+00
1.418976373940025737e-01 6.064248491962077603e-01 1.293307263892261290e+02 -2.400112763370536584e+00
6.952891236881024728e-01 5.964513494424382722e-01 1.293328591228683138e+02 -2.414646470926783639e+00
9.400077325463174205e-02 6.093352860762593082e-01 1.293330976505518208e+02 -2.395929697980591744e+00
1.844523368660754059e+00 5.990128828111559445e-01 1.293334186417747276e+02 -2.410883999788831833e+00
2.743658219339116577e+00 6.233325678992417407e-01 1.293340513303003263e+02 -2.376169413549116260e+00
8.214023362446581933e-01 6.024061441704896547e-01 1.293372974413416330e+02 -2.405931612175778334e+00
7.297263879349935589e-01 5.976330321849763205e-01 1.293381155170836792e+02 -2.412908198913914504e+00
2.971294542131679983e-01 5.977492046650593194e-01 1.293382651328053043e+02 -2.412737545906104231e+00
1.665228250409531707e+00 6.090359783541318128e-01 1.293392045065706100e+02 -2.396358685460985072e+00
1.162810072536577533e+00 6.227039402522875911e-01 1.293392364716637530e+02 -2.377044360268142142e+00
2.225647233844302519e+00 5.945751195815085488e-01 1.293446053896234389e+02 -2.417415529738981661e+00
2.165881344602806902e-01 6.014242546718948645e-01 1.293451602685123305e+02 -2.407360954557011379e+00
2.498177471527182725e+00 6.087228887173607994e-01 1.293456818410977576e+02 -2.396807719019691252e+00
2.715310466207397244e+00 6.216339537526545111e-01 1.293458595202505421e+02 -2.378536278831659523e+00
1.406190209121522816e+00 6.229085921436010587e-01 1.293458643092398574e+02 -2.376759390916240555e+00
1.917208870455072267e+00 5.954485727274800855e-01 1.293470673445389139e+02 -2.416125040353386932e+00
2.761943340387890355e+00 6.230240815248895281e-01 1.293523454687943115e+02 -2.376598631016548779e+00
9.702271449804589221e-01 6.112107914395389363e-01 1.293533414122232443e+02 -2.393247817472933026e+00
2.364343947220417075e+00 5.998990250509048661e-01 1.293579695243528249e+02 -2.409587215658171910e+00
1.690157111711238169e+00 6.065945259159200020e-01 1.293586745755840184e+02 -2.399868179447118166e+00
8.647123920793587937e-01 6.040393455439104775e-01 1.293589086719089210e+02 -2.403560798279761102e+00
1.886541847828405283e+00 5.960633327670108450e-01 1.293596397013229193e+02 -2.415218213377751333e+00
1.853267758892150896e+00 5.974860950610925148e-01 1.293597074067974404e+02 -2.413124105081828841e+00
1.648797954815935052e+00 6.091446391756312195e-01 1.293601680227158113e+02 -2.396202913999828432e+00
2.722772891420116359e+00 6.211203093952982757e-01 1.293624188966986992e+02 -2.379253669222095358e+00
1.547953245431475722e+00 6.152548859496819178e-01 1.293636635758615512e+02 -2.387501233918110088e+00
1.900310973150841187e+00 5.953088557087053978e-01 1.293647775651021163e+02 -2.416331303128767871e+00
1.383841808563728737e+00 6.225842783299145866e-01 1.293664705341959120e+02 -2.377211041618541465e+00
4.680049258451979277e-01 5.917755471301705539e-01 1.293680017346173656e+02 -2.421568194396363616e+00
1.439472139094288172e+00 6.205241857274595985e-01 1.293694005318519658e+02 -2.380087232586938661e+00
1.301400386297038470e+00 6.236864125217821408e-01 1.293699545105446020e+02 -2.375677430025155523e+00
1.520282764715392476e+00 6.165104310488018768e-01 1.293706958225253345e+02 -2.385727141213106695e+00
2.289173654420408877e+00 5.955412288222659001e-01 1.293743436122437913e+02 -2.415988287350856467e+00
6.145365344140238939e-01 5.922242466720790688e-01 1.293753208431576240e+02 -2.420900939482341752e+00
2.628257801547223771e+00 6.156728029695714977e-01 1.293754541677395764e+02 -2.386910190084610583e+00
2.336565477770643495e-01 5.991516430658641035e-01 1.293766058977342368e+02 -2.410680774523295433e+00
4.736321726798091714e-01 5.913147715319810871e-01 1.293775258678508635e+02 -2.422254080801268472e+00
1.513072871894306282e+00 6.165762900928116741e-01 1.293777041468707978e+02 -2.385634212297489398e+00
2.395515930949544181e+00 6.007149268342956150e-01 1.293785476538210730e+02 -2.408395400357207450e+00
9.926065283184413168e-01 6.114503265791249031e-01 1.293789164203654707e+02 -2.392906064407505973e+00
5.737760237175817957e-02 6.095617476693362402e-01 1.293799104443129409e+02 -2.395605300119776793e+00
2.209017512260283311e+00 5.925697137737863107e-01 1.293801186594302806e+02 -2.420387640401683527e+00
8.644582624527559211e-01 6.030363415535391347e-01 1.293801734704174748e+02 -2.405015812764682792e+00
2.000990628072338851e+00 5.917156412235459184e-01 1.293823021574159782e+02 -2.421657328583116886e+00
1.000388847680759197e+00 6.117830940122713779e-01 1.293824575363844644e+02 -2.392431582533733447e+00
1.877871509984117893e+00 5.954249983889132736e-01 1.293828565199500531e+02 -2.416159838550742123e+00
2.894437024091515820e+00 6.228583583636666532e-01 1.293837143593862891e+02 -2.376829327993138286e+00
1.167506408791362027e+00 6.205701918929040772e-01 1.293854339469720003e+02 -2.380022864479044209e+00
3.275023455050856125e-01 5.944988829031999655e-01 1.293855409647373733e+02 -2.417528281426474912e+00
2.779481602448600874e+00 6.216343254710234856e-01 1.293898160014096277e+02 -2.378535759946511785e+00
